transaction_id,client_id,produit_id,agence_id,date_transaction,montant,devise,taux_change_eur,type_operation,statut,solde_avant,is_anomalie,score_credit_client,segment_id,segment_client,produit,categorie,agence
TXN000509,CLI0121,53,1,2024-06-11 04:13:00,-2787.27,EUR,1.0,Debit,Complete,22941.24,false,645.0,1,Premium,Compte Epargne,Interets,Marseille-Vieux-Port
TXN000711,CLI0142,37,5,2022-06-06 03:32:00,-2311.29,MAD,10.85,Debit,Complete,10447.87,false,676.0,3,Standard,Credit Auto,Prelevement,Toulouse-Capitole
TXN001920,CLI0040,21,6,2024-02-26 08:30:00,-1496.71,CHF,0.97,Debit,Complete,41891.31,false,491.0,2,Risque,Credit Consommation,Depot especes,Nice-Massena
TXN000608,CLI0092,42,8,2024-11-15 06:31:00,-1364.06,GBP,0.86,Debit,Complete,21211.22,false,717.0,3,Standard,Assurance Vie,Prelevement,Nantes-Commerce
TXN000388,CLI0138,37,2,2023-04-22 10:35:00,2376.26,EUR,1.0,Credit,Complete,1165.51,false,749.0,1,Premium,Credit Auto,Prelevement,Bordeaux-Meriadeck
TXN001118,CLI0039,46,4,2022-08-13 05:01:00,-1517.79,EUR,1.0,Debit,En attente,13332.55,false,645.0,3,Standard,PEA,Depot especes,Lille-Grand-Place
TXN000752,CLI0122,3,8,2024-12-30 20:46:00,1501.28,USD,1.08,Credit,Complete,46595.82,false,824.0,1,Premium,PEA,Prelevement,Nantes-Commerce
TXN000912,CLI0117,36,4,2022-01-18 15:59:00,-5547.11,EUR,1.0,Debit,Complete,14560.11,true,645.0,3,Standard,Credit Immobilier,Virement international,Lille-Grand-Place
TXN000149,CLI0086,23,5,2022-02-01 06:59:00,111.21,MAD,10.85,Credit,En attente,34811.75,false,805.0,1,Premium,Credit Auto,Paiement CB,Toulouse-Capitole
TXN000754,CLI0030,29,3,2022-07-02 10:47:00,-304.26,EUR,1.0,Debit,Complete,6458.13,true,391.0,2,Risque,Livret A,Paiement CB,Lyon-Part-Dieu
TXN001507,CLI0051,48,1,2023-03-21 18:41:00,-1768.54,USD,1.08,Debit,Complete,8709.94,false,645.0,1,Premium,Compte Courant,Interets,Marseille-Vieux-Port
TXN000403,CLI0024,14,3,2023-03-22 23:04:00,2184.56,EUR,1.0,Credit,Complete,44961.3,false,592.0,3,Standard,Credit Immobilier,Remboursement credit,Lyon-Part-Dieu
TXN001274,CLI0116,18,6,2022-03-23 09:38:00,-179.08,GBP,0.86,Debit,Rejete,3933.35,false,620.0,3,Standard,Credit Immobilier,Paiement CB,Nice-Massena
TXN000341,CLI0108,60,7,2022-12-30 15:57:00,-1863.51,EUR,1.0,Debit,Complete,33003.69,true,375.0,2,Risque,Livret A,Depot especes,Paris-Centre
TXN001698,CLI0001,3,2,2022-05-07 20:52:00,187.59,EUR,1.0,Credit,Complete,40702.2,false,586.0,3,Standard,PEA,Prelevement,Bordeaux-Meriadeck
TXN000988,CLI0047,61,3,2023-08-22 21:31:00,255.31,GBP,0.86,Credit,Complete,14841.32,true,397.0,2,Risque,PEA,Paiement CB,Lyon-Part-Dieu
TXN000201,CLI0081,36,5,2022-10-08 12:49:00,6544.27,CHF,0.97,Credit,Complete,28208.23,true,645.0,3,Standard,Credit Immobilier,Virement international,Toulouse-Capitole
TXN001116,CLI0083,49,3,2023-05-25 05:36:00,-77.36,EUR,1.0,Debit,Complete,38138.16,false,643.0,3,Standard,Credit Immobilier,Virement,Lyon-Part-Dieu
TXN000733,CLI0129,25,7,2024-05-01 12:47:00,-3110.53,EUR,1.0,Debit,Complete,2037.46,false,573.0,2,Risque,Livret A,Virement international,Paris-Centre
TXN000541,CLI0042,41,2,2024-05-09 20:58:00,-2867.71,EUR,1.0,Debit,Complete,46822.22,false,638.0,3,Standard,Assurance Vie,Virement,Bordeaux-Meriadeck
TXN000692,CLI0097,34,4,2024-02-06 08:35:00,300.04,CHF,0.97,Credit,Complete,17643.59,true,397.0,2,Risque,Assurance Vie,Depot especes,Lille-Grand-Place
TXN001467,CLI0105,16,6,2024-07-09 23:01:00,1503.84,EUR,1.0,Credit,Complete,46362.56,false,634.0,3,Standard,Compte Epargne,Virement,Nice-Massena
TXN000610,CLI0040,40,6,2024-12-10 02:18:00,-1431.25,EUR,1.0,Debit,Complete,49210.89,false,491.0,2,Risque,Credit Auto,Interets,Nice-Massena
TXN000956,CLI0008,12,8,2024-06-07 13:50:00,5887.96,USD,1.08,Credit,Complete,27709.38,true,744.0,1,Premium,Compte Courant,Virement international,Nantes-Commerce
TXN000281,CLI0070,60,8,2022-08-03 16:46:00,-1872.21,EUR,1.0,Debit,Complete,30489.19,true,645.0,2,Risque,Livret A,Depot especes,Nantes-Commerce
TXN000411,CLI0090,39,8,2024-06-21 01:59:00,-2463.61,EUR,1.0,Debit,Complete,36451.49,false,682.0,3,Standard,PEA,Interets,Nantes-Commerce
TXN001621,CLI0104,60,8,2022-12-29 05:09:00,-1829.32,EUR,1.0,Debit,Complete,40577.02,false,645.0,3,Standard,Livret A,Depot especes,Nantes-Commerce
TXN001757,CLI0093,57,1,2024-06-21 04:50:00,345.27,EUR,1.0,Credit,Complete,46563.59,false,786.0,1,Premium,PEA,Retrait DAB,Marseille-Vieux-Port
TXN001608,CLI0082,51,7,2022-06-24 18:32:00,382.46,EUR,1.0,Credit,Complete,37578.65,false,813.0,1,Premium,Assurance Vie,Retrait DAB,Paris-Centre
TXN001515,CLI0068,39,3,2024-08-11 16:32:00,1542.45,EUR,1.0,Credit,Complete,34696.65,false,605.0,3,Standard,PEA,Interets,Lyon-Part-Dieu
TXN000688,CLI0063,33,7,2023-01-23 17:18:00,-2379.28,USD,1.08,Debit,Complete,14075.66,true,426.0,2,Risque,Compte Courant,Virement,Paris-Centre
TXN000336,CLI0031,2,2,2023-11-08 23:07:00,-251.13,EUR,1.0,Debit,Complete,32398.24,false,559.0,2,Risque,Credit Consommation,Retrait DAB,Bordeaux-Meriadeck
TXN000643,CLI0132,3,2,2024-07-21 15:02:00,2252.16,USD,1.08,Credit,En attente,6026.43,false,663.0,3,Standard,PEA,Prelevement,Bordeaux-Meriadeck
TXN000315,CLI0125,33,4,2023-01-30 10:32:00,-292.92,EUR,1.0,Debit,Complete,10618.0,false,810.0,1,Premium,Compte Courant,Virement,Lille-Grand-Place
TXN000783,CLI0079,7,7,2022-07-04 20:05:00,-276.24,USD,1.08,Debit,Complete,2964.83,false,689.0,3,Standard,Livret A,Remboursement credit,Paris-Centre
TXN001633,CLI0132,60,2,2023-02-19 09:51:00,-1638.34,MAD,10.85,Debit,Complete,16681.28,false,663.0,3,Standard,Livret A,Depot especes,Bordeaux-Meriadeck
TXN001972,CLI0137,29,1,2022-10-09 08:03:00,111.7,EUR,1.0,Credit,Complete,11590.56,false,725.0,1,Premium,Livret A,Paiement CB,Marseille-Vieux-Port
TXN001967,CLI0101,63,1,2022-10-02 01:07:00,1312.61,CHF,0.97,Credit,Complete,24107.99,false,655.0,3,Standard,Compte Epargne,Virement international,Marseille-Vieux-Port
TXN001531,CLI0016,1,2,2022-05-06 14:46:00,-2178.57,EUR,1.0,Debit,Complete,1216.78,false,716.0,3,Standard,Compte Epargne,Depot especes,Bordeaux-Meriadeck
TXN001275,CLI0124,53,5,2024-03-04 23:51:00,-1978.92,EUR,1.0,Debit,Complete,9215.62,false,585.0,3,Standard,Compte Epargne,Interets,Toulouse-Capitole
TXN001786,CLI0111,21,7,2024-06-12 07:54:00,720.06,GBP,0.86,Credit,En attente,25129.92,false,645.0,3,Standard,Credit Consommation,Depot especes,Paris-Centre
TXN000093,CLI0110,1,5,2023-12-21 14:02:00,2194.1,USD,1.08,Credit,Complete,49003.36,false,629.0,3,Standard,Compte Epargne,Depot especes,Toulouse-Capitole
TXN000835,CLI0147,18,6,2024-05-17 05:17:00,-487.1,USD,1.08,Debit,Complete,20080.08,false,812.0,1,Premium,Credit Immobilier,Paiement CB,Nice-Massena
TXN000593,CLI0049,43,3,2022-10-26 00:18:00,-2929.58,EUR,1.0,Debit,En attente,18544.92,false,593.0,3,Standard,Credit Auto,Remboursement credit,Lyon-Part-Dieu
TXN000493,CLI0021,53,1,2023-08-17 20:12:03,-571.02,USD,1.08,Debit,Complete,15013.63,false,697.0,3,Standard,Compte Epargne,Interets,Marseille-Vieux-Port
TXN001451,CLI0008,1,8,2023-04-04 00:00:00,-2019.76,EUR,1.0,Debit,En attente,19525.39,false,744.0,1,Premium,Compte Epargne,Depot especes,Nantes-Commerce
TXN000395,CLI0126,3,2,2022-05-05 11:35:00,2243.26,EUR,1.0,Credit,Complete,3009.17,false,514.0,2,Risque,PEA,Prelevement,Bordeaux-Meriadeck
TXN001772,CLI0076,55,3,2024-02-12 02:21:00,2006.57,EUR,1.0,Credit,Complete,27606.12,true,326.0,2,Risque,Compte Courant,Depot especes,Lyon-Part-Dieu
TXN001070,CLI0083,58,3,2022-03-05 06:36:00,-1410.48,EUR,1.0,Debit,Rejete,39858.0,false,643.0,3,Standard,Credit Auto,Depot especes,Lyon-Part-Dieu
TXN000576,CLI0008,23,8,2023-07-23 21:35:00,104.47,USD,1.08,Credit,Complete,2860.83,false,744.0,1,Premium,Credit Auto,Paiement CB,Nantes-Commerce
TXN000574,CLI0017,2,2,2023-07-01 09:41:00,97.08,GBP,0.86,Credit,Complete,5766.57,false,649.0,3,Standard,Credit Consommation,Retrait DAB,Bordeaux-Meriadeck
TXN001896,CLI0057,49,6,2024-04-16 00:03:00,301.5,EUR,1.0,Credit,Complete,1578.27,false,435.0,2,Risque,Credit Immobilier,Virement,Nice-Massena
TXN001303,CLI0112,9,1,2024-10-19 16:39:00,-3225.63,EUR,1.0,Debit,Complete,35202.47,false,636.0,3,Standard,Credit Consommation,Virement international,Marseille-Vieux-Port
TXN000736,CLI0038,18,2,2022-10-29 08:15:00,309.03,EUR,1.0,Credit,Complete,38571.51,false,516.0,2,Risque,Credit Immobilier,Paiement CB,Bordeaux-Meriadeck
TXN001833,CLI0085,22,5,2023-02-27 13:31:00,-2293.62,USD,1.08,Debit,Rejete,5330.08,true,390.0,2,Risque,Compte Epargne,Prelevement,Toulouse-Capitole
TXN000280,CLI0141,30,4,2022-11-10 06:44:00,-349.16,EUR,1.0,Debit,Complete,33157.9,false,726.0,1,Premium,Compte Epargne,Paiement CB,Lille-Grand-Place
TXN000338,CLI0043,27,2,2024-11-24 12:38:00,485.24,CHF,0.97,Credit,En attente,10908.01,false,735.0,1,Premium,Assurance Vie,Paiement CB,Bordeaux-Meriadeck
TXN000228,CLI0110,21,5,2023-01-19 08:17:00,-1365.73,EUR,1.0,Debit,Complete,24994.69,false,629.0,3,Standard,Credit Consommation,Depot especes,Toulouse-Capitole
TXN000009,CLI0123,44,2,2024-03-31 15:04:00,1752.21,GBP,0.86,Credit,Complete,28185.7,false,595.0,3,Standard,Credit Immobilier,Prelevement,Bordeaux-Meriadeck
TXN001110,CLI0018,24,2,2023-04-17 21:13:00,-1773.27,GBP,0.86,Debit,Complete,46001.93,true,328.0,2,Risque,Assurance Vie,Virement international,Bordeaux-Meriadeck
TXN001773,CLI0025,47,3,2022-08-08 07:41:00,278.39,EUR,1.0,Credit,Complete,26768.19,false,688.0,3,Standard,Compte Courant,Retrait DAB,Lyon-Part-Dieu
TXN001609,CLI0141,60,4,2023-09-26 13:55:00,-2948.2,EUR,1.0,Debit,Complete,10007.93,false,726.0,1,Premium,Livret A,Depot especes,Lille-Grand-Place
TXN000069,CLI0119,35,2,2024-01-26 09:04:00,1951.77,EUR,1.0,Credit,Complete,25402.68,false,793.0,1,Premium,Livret A,Interets,Bordeaux-Meriadeck
TXN001948,CLI0028,64,3,2023-08-27 05:39:00,-2654.97,EUR,1.0,Debit,Complete,27669.11,false,667.0,3,Standard,Assurance Vie,Remboursement credit,Lyon-Part-Dieu
TXN001121,CLI0107,5,4,2023-10-06 03:29:00,1434.99,EUR,1.0,Credit,Complete,27045.31,true,420.0,2,Risque,Credit Immobilier,Interets,Lille-Grand-Place
TXN001366,CLI0020,24,2,2023-09-24 23:19:00,-3373.59,EUR,1.0,Debit,Complete,35618.84,false,660.0,3,Standard,Assurance Vie,Virement international,Bordeaux-Meriadeck
TXN001146,CLI0065,15,2,2023-12-06 11:15:00,2357.73,GBP,0.86,Credit,Complete,49549.69,false,645.0,3,Standard,PEA,Virement international,Bordeaux-Meriadeck
TXN001181,CLI0106,6,2,2023-01-24 15:16:00,1820.38,EUR,1.0,Credit,Complete,38379.62,false,652.0,3,Standard,Compte Epargne,Remboursement credit,Bordeaux-Meriadeck
TXN001776,CLI0150,42,8,2023-06-21 17:34:00,-222.54,EUR,1.0,Debit,Complete,41874.87,false,648.0,3,Standard,Assurance Vie,Prelevement,Nantes-Commerce
TXN001644,CLI0092,20,8,2024-05-05 22:58:00,-199.78,EUR,1.0,Debit,Complete,36001.77,false,717.0,3,Standard,PEA,Virement,Nantes-Commerce
TXN000025,CLI0124,9,5,2023-10-06 03:29:00,-2709.86,EUR,1.0,Debit,Complete,11754.77,false,585.0,3,Standard,Credit Consommation,Virement international,Toulouse-Capitole
TXN000634,CLI0089,50,2,2024-12-16 19:58:00,-483.24,GBP,0.86,Debit,En attente,31255.55,false,638.0,3,Standard,Credit Consommation,Virement,Bordeaux-Meriadeck
TXN000471,CLI0109,20,3,2023-04-30 22:32:00,844.29,EUR,1.0,Credit,Complete,1989.47,false,701.0,3,Standard,PEA,Virement,Lyon-Part-Dieu
TXN000294,CLI0104,64,8,2022-01-01 02:50:00,1832.4,EUR,1.0,Credit,En attente,28160.4,false,645.0,3,Standard,Assurance Vie,Remboursement credit,Nantes-Commerce
TXN000773,CLI0010,51,3,2023-03-17 04:38:00,284.99,EUR,1.0,Credit,Complete,31153.41,false,816.0,1,Premium,Assurance Vie,Retrait DAB,Lyon-Part-Dieu
TXN001856,CLI0132,14,2,2023-01-17 17:08:00,-1217.9,MAD,10.85,Debit,Rejete,46199.1,false,663.0,3,Standard,Credit Immobilier,Remboursement credit,Bordeaux-Meriadeck
TXN001263,CLI0029,50,7,2022-01-09 08:59:00,1673.82,EUR,1.0,Credit,Complete,39407.44,false,696.0,3,Standard,Credit Consommation,Virement,Paris-Centre
TXN001951,CLI0127,59,6,2022-02-21 02:28:00,1420.43,EUR,1.0,Credit,En attente,40330.55,false,645.0,3,Standard,Compte Courant,Prelevement,Nice-Massena
TXN001189,CLI0105,54,6,2022-12-14 23:59:00,-998.89,EUR,1.0,Debit,Complete,394.49,false,634.0,3,Standard,Livret A,Virement,Nice-Massena
TXN001023,CLI0108,13,7,2022-05-08 10:06:00,-2580.78,EUR,1.0,Debit,Complete,36898.94,true,375.0,2,Risque,Credit Consommation,Prelevement,Paris-Centre
TXN000906,CLI0150,41,8,2023-05-22 15:07:00,-183.27,EUR,1.0,Debit,Complete,26310.93,false,648.0,3,Standard,Assurance Vie,Virement,Nantes-Commerce
TXN001307,CLI0123,1,2,2024-11-25 19:33:00,2439.92,EUR,1.0,Credit,Complete,38059.44,false,595.0,3,Standard,Compte Epargne,Depot especes,Bordeaux-Meriadeck
TXN001389,CLI0027,56,3,2023-03-29 23:13:00,-694.49,USD,1.08,Debit,Complete,29416.23,true,305.0,2,Risque,Assurance Vie,Interets,Lyon-Part-Dieu
TXN001335,CLI0139,43,1,2022-07-09 22:41:00,-498.07,EUR,1.0,Debit,Complete,6760.82,false,674.0,3,Standard,Credit Auto,Remboursement credit,Marseille-Vieux-Port
TXN000511,CLI0118,14,4,2023-12-05 07:56:00,-920.73,EUR,1.0,Debit,Complete,27682.51,false,641.0,3,Standard,Credit Immobilier,Remboursement credit,Lille-Grand-Place
TXN000180,CLI0133,1,4,2023-11-09 17:27:00,-2877.46,EUR,1.0,Debit,Complete,9400.71,false,677.0,3,Standard,Compte Epargne,Depot especes,Lille-Grand-Place
TXN001094,CLI0068,39,3,2023-09-14 11:09:00,953.39,CHF,0.97,Credit,Complete,21322.37,false,605.0,3,Standard,PEA,Interets,Lyon-Part-Dieu
TXN001983,CLI0065,60,2,2022-07-05 05:50:00,529.45,EUR,1.0,Credit,Complete,28712.54,false,645.0,3,Standard,Livret A,Depot especes,Bordeaux-Meriadeck
TXN001560,CLI0142,11,5,2024-02-12 11:06:00,-393.93,EUR,1.0,Debit,Complete,32035.93,false,676.0,3,Standard,Compte Epargne,Retrait DAB,Toulouse-Capitole
TXN001184,CLI0052,37,2,2024-10-16 06:08:00,-1578.77,EUR,1.0,Debit,Complete,11509.39,false,838.0,1,Premium,Credit Auto,Prelevement,Bordeaux-Meriadeck
TXN000816,CLI0046,6,2,2023-01-20 02:09:00,-262.54,USD,1.08,Debit,Complete,26386.25,false,841.0,1,Premium,Compte Epargne,Remboursement credit,Bordeaux-Meriadeck
TXN001998,CLI0072,48,1,2024-11-22 13:46:00,-2132.99,EUR,1.0,Debit,Rejete,260.32,false,606.0,3,Standard,Compte Courant,Interets,Marseille-Vieux-Port
TXN000864,CLI0140,22,1,2024-10-27 18:51:00,-146.27,EUR,1.0,Debit,Complete,38866.32,false,609.0,3,Standard,Compte Epargne,Prelevement,Marseille-Vieux-Port
TXN001083,CLI0137,44,1,2022-04-25 14:36:00,-1592.7,MAD,10.85,Debit,Complete,32575.28,false,725.0,1,Premium,Credit Immobilier,Prelevement,Marseille-Vieux-Port
TXN001209,CLI0070,48,8,2023-11-13 17:02:00,99999.99,USD,1.08,Credit,Complete,1058.69,true,645.0,2,Risque,Compte Courant,Interets,Nantes-Commerce
TXN001315,CLI0139,6,1,2024-08-13 20:33:03,1094.11,CHF,0.97,Credit,Complete,26221.17,false,674.0,3,Standard,Compte Epargne,Remboursement credit,Marseille-Vieux-Port
TXN001883,CLI0134,52,6,2022-09-01 12:51:00,57.82,EUR,1.0,Credit,Complete,37673.13,false,600.0,3,Standard,Livret A,Prelevement,Nice-Massena
TXN001290,CLI0083,11,3,2023-12-15 09:12:00,-416.35,EUR,1.0,Debit,Complete,29928.25,false,643.0,3,Standard,Compte Epargne,Retrait DAB,Lyon-Part-Dieu
TXN001797,CLI0102,40,1,2022-01-08 17:50:00,-1806.1,EUR,1.0,Debit,Complete,17661.97,false,645.0,3,Standard,Credit Auto,Interets,Marseille-Vieux-Port
TXN001831,CLI0014,60,1,2024-06-22 23:37:00,-1415.14,EUR,1.0,Debit,Complete,15032.06,false,673.0,3,Standard,Livret A,Depot especes,Marseille-Vieux-Port
TXN000381,CLI0069,46,1,2022-01-17 07:05:00,-494.52,USD,1.08,Debit,Complete,39307.69,false,647.0,3,Standard,PEA,Depot especes,Marseille-Vieux-Port
TXN000605,CLI0012,39,2,2022-09-22 06:55:00,193.61,EUR,1.0,Credit,Complete,37215.62,false,778.0,1,Premium,PEA,Interets,Bordeaux-Meriadeck
TXN001693,CLI0116,17,6,2024-07-26 07:06:00,2885.1,EUR,1.0,Credit,Complete,32316.27,false,620.0,3,Standard,Compte Courant,Remboursement credit,Nice-Massena
TXN001793,CLI0128,1,1,2022-02-04 22:52:00,2209.06,USD,1.08,Credit,Complete,47671.72,false,683.0,3,Standard,Compte Epargne,Depot especes,Marseille-Vieux-Port
TXN000551,CLI0136,45,7,2023-08-01 05:57:00,-381.93,USD,1.08,Debit,En attente,46031.81,false,590.0,3,Standard,Livret A,Retrait DAB,Paris-Centre
TXN001172,CLI0126,45,2,2022-03-27 11:03:00,459.97,USD,1.08,Credit,Complete,4638.58,false,514.0,2,Risque,Livret A,Retrait DAB,Bordeaux-Meriadeck
TXN000252,CLI0112,45,1,2022-10-30 19:16:00,173.48,MAD,10.85,Credit,Complete,27862.57,false,636.0,3,Standard,Livret A,Retrait DAB,Marseille-Vieux-Port
TXN001911,CLI0047,44,3,2024-01-30 09:12:00,-1986.71,EUR,1.0,Debit,Complete,1562.45,false,397.0,2,Risque,Credit Immobilier,Prelevement,Lyon-Part-Dieu
TXN001500,CLI0002,21,3,2024-11-21 23:45:00,-544.74,EUR,1.0,Debit,En attente,3572.7,false,606.0,3,Standard,Credit Consommation,Depot especes,Lyon-Part-Dieu
TXN000213,CLI0147,59,6,2024-11-08 00:02:00,-2583.13,EUR,1.0,Debit,Complete,19210.68,false,812.0,1,Premium,Compte Courant,Prelevement,Nice-Massena
TXN001465,CLI0047,3,3,2023-06-19 16:59:00,-2922.35,EUR,1.0,Debit,Complete,24616.16,false,397.0,2,Risque,PEA,Prelevement,Lyon-Part-Dieu
TXN001890,CLI0070,64,8,2022-10-31 22:03:00,331.7,EUR,1.0,Credit,En attente,36078.78,true,645.0,2,Risque,Assurance Vie,Remboursement credit,Nantes-Commerce
TXN001922,CLI0129,49,7,2023-06-11 21:55:00,914.82,EUR,1.0,Credit,Complete,19823.54,false,573.0,2,Risque,Credit Immobilier,Virement,Paris-Centre
TXN000331,CLI0041,21,2,2022-10-27 23:46:00,-1476.34,EUR,1.0,Debit,Complete,11664.32,false,643.0,3,Standard,Credit Consommation,Depot especes,Bordeaux-Meriadeck
TXN000433,CLI0044,12,3,2022-11-04 05:55:00,1327.94,EUR,1.0,Credit,Complete,15544.96,false,469.0,2,Risque,Compte Courant,Virement international,Lyon-Part-Dieu
TXN000277,CLI0035,63,3,2024-09-30 11:48:00,1669.72,MAD,10.85,Credit,Complete,11293.64,false,600.0,3,Standard,Compte Epargne,Virement international,Lyon-Part-Dieu
TXN001832,CLI0139,51,1,2023-10-06 03:29:00,-26.91,EUR,1.0,Debit,En attente,13208.34,false,674.0,3,Standard,Assurance Vie,Retrait DAB,Marseille-Vieux-Port
TXN001336,CLI0094,12,7,2022-06-29 01:10:00,-7164.46,USD,1.08,Debit,Rejete,4209.05,true,435.0,2,Risque,Compte Courant,Virement international,Paris-Centre
TXN001671,CLI0039,31,4,2022-09-25 22:28:00,259.05,GBP,0.86,Credit,Complete,5251.45,false,645.0,3,Standard,Credit Immobilier,Retrait DAB,Lille-Grand-Place
TXN000292,CLI0020,53,2,2023-11-09 08:03:00,1545.44,EUR,1.0,Credit,Complete,11826.5,false,660.0,3,Standard,Compte Epargne,Interets,Bordeaux-Meriadeck
TXN000902,CLI0148,30,4,2024-12-25 03:17:00,128.7,EUR,1.0,Credit,Complete,5155.08,false,713.0,3,Standard,Compte Epargne,Paiement CB,Lille-Grand-Place
TXN000449,CLI0078,45,1,2022-12-25 03:23:00,396.77,EUR,1.0,Credit,Complete,1344.25,false,647.0,3,Standard,Livret A,Retrait DAB,Marseille-Vieux-Port
TXN001410,CLI0061,17,1,2023-07-06 16:14:00,-2972.47,EUR,1.0,Debit,Complete,41096.75,true,341.0,2,Risque,Compte Courant,Remboursement credit,Marseille-Vieux-Port
TXN001723,CLI0061,11,1,2023-09-25 06:07:00,309.26,CHF,0.97,Credit,Complete,9499.97,true,341.0,2,Risque,Compte Epargne,Retrait DAB,Marseille-Vieux-Port
TXN001549,CLI0064,51,4,2023-10-23 13:11:00,121.25,GBP,0.86,Credit,Complete,45607.28,false,800.0,1,Premium,Assurance Vie,Retrait DAB,Lille-Grand-Place
TXN000304,CLI0004,44,2,2022-10-25 01:42:00,-216.98,EUR,1.0,Debit,Rejete,34201.18,false,645.0,3,Standard,Credit Immobilier,Prelevement,Bordeaux-Meriadeck
TXN001512,CLI0150,40,8,2022-12-24 14:04:00,-528.16,EUR,1.0,Debit,Complete,45542.11,false,648.0,3,Standard,Credit Auto,Interets,Nantes-Commerce
TXN001760,CLI0013,22,5,2024-11-17 01:15:00,2105.82,EUR,1.0,Credit,Complete,37163.09,true,351.0,2,Risque,Compte Epargne,Prelevement,Toulouse-Capitole
TXN001929,CLI0122,9,2,2024-03-05 22:18:00,3353.38,USD,1.08,Credit,Complete,46792.33,false,824.0,1,Premium,Credit Consommation,Virement international,Bordeaux-Meriadeck
TXN000941,CLI0092,42,8,2022-11-20 09:04:00,-1626.55,GBP,0.86,Debit,Complete,2926.75,false,717.0,3,Standard,Assurance Vie,Prelevement,Nantes-Commerce
TXN000068,CLI0083,12,3,2022-05-20 15:28:00,5124.8,EUR,1.0,Credit,Complete,3802.11,true,643.0,3,Standard,Compte Courant,Virement international,Lyon-Part-Dieu
TXN000020,CLI0106,33,8,2024-01-11 19:48:00,-1520.55,EUR,1.0,Debit,Complete,27506.06,false,652.0,3,Standard,Compte Courant,Virement,Nantes-Commerce
TXN000325,CLI0116,15,6,2023-09-19 22:37:00,1388.68,EUR,1.0,Credit,Rejete,8515.11,false,620.0,3,Standard,PEA,Virement international,Nice-Massena
TXN001285,CLI0096,6,3,2023-04-06 23:58:00,425.61,EUR,1.0,Credit,Complete,37795.97,false,710.0,3,Standard,Compte Epargne,Remboursement credit,Lyon-Part-Dieu
TXN001953,CLI0048,7,5,2023-01-11 08:58:00,875.01,GBP,0.86,Credit,Complete,22084.42,false,670.0,3,Standard,Livret A,Remboursement credit,Toulouse-Capitole
TXN001434,CLI0023,49,1,2024-07-22 02:20:00,-2823.91,EUR,1.0,Debit,Complete,12775.94,false,636.0,3,Standard,Credit Immobilier,Virement,Marseille-Vieux-Port
TXN001425,CLI0100,59,4,2024-10-22 13:49:00,1680.02,EUR,1.0,Credit,Complete,9322.96,false,656.0,3,Standard,Compte Courant,Prelevement,Lille-Grand-Place
TXN001474,CLI0142,59,5,2023-08-04 11:28:00,-1896.89,EUR,1.0,Debit,Complete,22126.14,false,676.0,3,Standard,Compte Courant,Prelevement,Toulouse-Capitole
TXN000055,CLI0144,12,7,2024-04-21 11:55:00,5389.66,USD,1.08,Credit,Rejete,30060.46,true,361.0,2,Risque,Compte Courant,Virement international,Paris-Centre
TXN000964,CLI0096,10,3,2023-10-06 03:29:00,122.85,EUR,1.0,Credit,Complete,20466.06,false,710.0,3,Standard,PEA,Remboursement credit,Lyon-Part-Dieu
TXN000932,CLI0047,30,3,2023-10-06 03:29:00,187.09,EUR,1.0,Credit,Complete,1573.14,true,397.0,2,Risque,Compte Epargne,Paiement CB,Lyon-Part-Dieu
TXN001934,CLI0119,46,2,2024-02-25 00:09:00,-922.13,EUR,1.0,Debit,Complete,21200.29,false,793.0,1,Premium,PEA,Depot especes,Bordeaux-Meriadeck
TXN000151,CLI0128,48,1,2024-08-19 10:58:00,-649.23,EUR,1.0,Debit,Complete,11141.58,false,683.0,3,Standard,Compte Courant,Interets,Marseille-Vieux-Port
TXN001713,CLI0030,20,3,2024-10-04 08:06:00,-2491.64,EUR,1.0,Debit,Complete,27988.64,false,391.0,2,Risque,PEA,Virement,Lyon-Part-Dieu
TXN001122,CLI0025,5,3,2023-02-06 04:14:00,1568.47,EUR,1.0,Credit,Complete,4201.23,false,688.0,3,Standard,Credit Immobilier,Interets,Lyon-Part-Dieu
TXN001722,CLI0048,58,5,2024-03-08 21:48:00,133.54,EUR,1.0,Credit,Complete,21075.79,false,670.0,3,Standard,Credit Auto,Depot especes,Toulouse-Capitole
TXN001131,CLI0135,21,8,2024-12-22 16:03:00,-2410.77,EUR,1.0,Debit,Complete,49859.02,false,593.0,3,Standard,Credit Consommation,Depot especes,Nantes-Commerce
TXN000744,CLI0134,61,6,2024-08-27 10:38:00,-226.14,CHF,0.97,Debit,Rejete,40860.67,false,600.0,3,Standard,PEA,Paiement CB,Nice-Massena
TXN001744,CLI0068,6,3,2022-08-09 00:19:00,-734.37,EUR,1.0,Debit,Complete,34688.01,false,605.0,3,Standard,Compte Epargne,Remboursement credit,Lyon-Part-Dieu
TXN000750,CLI0078,32,1,2024-07-02 03:30:00,-2004.79,EUR,1.0,Debit,Complete,47216.07,false,647.0,3,Standard,Credit Consommation,Interets,Marseille-Vieux-Port
TXN000756,CLI0094,46,7,2023-03-31 03:25:00,77.11,EUR,1.0,Credit,Complete,47150.21,false,435.0,2,Risque,PEA,Depot especes,Paris-Centre
